Crime;Drama;Fantasy;Horror;Romance;Comedy;Thriller;Animation;Short;Family;Mystery;Action;Adventure;Sci-Fi;Music;Biography;Sport;History;War;Documentary;Film-Noir;Musical;Game-Show;Western;Reality-TV;Talk-Show;News;Adult;Title;GenreCluster;Languages;Series or Movie;Country Availability;Runtime;Actors;View Rating;Alternative Score;Awards Received;Awards Nominated For;Release Year;Netflix Release Year;Difference Date;IMDb Votes;IMDb Score
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Return of the King Huang Feihong;C;1;Movie;1;1-2 hour;3;NR;Bad;0;0;2017;2021;3.27;10;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ten Years Japan;A;1;Movie;1;1-2 hour;4;NR;Excelent;0;0;2018;2021;2.29;10000;Bad
0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Love at Second Sight;B;3;Movie;1;1-2 hour;4;NR;Bad;0;1;2019;2021;1.88;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;Liberation;A;10;Movie;1;1-2 hour;4;NR;Bad;1;0;1971;2021;49.33;10000;Good
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The King is Invincible;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;1.56;10;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Amanda;A;3;Movie;1;1-2 hour;4;G;Good;5;10;2018;2021;2.24;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Corpus Christi;A;1;Movie;1;1-2 hour;4;NR;Excelent;50;50;2020;2021;0.97;20000;Good
1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Shadow;D;1;Movie;1;1-2 hour;4;GP;Bad;0;5;1994;2021;26.65;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Artysci;A;1;Series;1;< 30 minutes;4;NR;Bad;0;1;2016;2021;4.46;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;Overcoming;C;5;Movie;15;1-2 hour;4;NR;Excelent;0;0;2006;2021;14.82;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Se min kjole;A;1;Movie;35;1-2 hour;4;NR;Bad;0;22;2009;2021;11.64;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aftermath;A;3;Movie;35;1-2 hour;4;M;Bad;0;0;2017;2021;3.87;50000;Bad
1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Awara Paagal Deewana;A;1;Movie;35;> 2 hrs;4;NR;Good;10;1;2002;2021;18.67;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Unhinged;C;1;Movie;1;1-2 hour;4;M;Bad;0;1;2020;2021;0.49;50000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;John Lewis: Good Trouble;C;1;Movie;1;1-2 hour;4;GP;Excelent;5;10;2020;2021;0.62;10000;Good
1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Repo Man;C;3;Movie;15;1-2 hour;4;M;Excelent;5;5;1984;2021;36.99;50000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;For Love of the Game;A;1;Movie;15;> 2 hrs;4;GP;Bad;0;10;1999;2021;21.43;50000;Bad
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Crew;B;3;Series;36;< 30 minutes;4;GP;Bad;1;0;2000;2021;20.49;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sweethearts;B;1;Movie;5;1-2 hour;4;M;Bad;1;0;1997;2021;23.37;10000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Queen of Sin;A;1;Movie;5;1-2 hour;4;NR;Bad;0;5;2018;2021;2.79;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Uppercut;D;1;Movie;5;1-2 hour;4;NR;Bad;5;0;1978;2021;42.39;10000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Replacement Killers;C;3;Movie;1;1-2 hour;4;M;Bad;0;1;1998;2021;23.04;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Then Came You;D;0;Movie;1;1-2 hour;4;NR;Good;0;0;2019;2021;2.04;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Story of Women;A;1;Movie;1;1-2 hour;4;NR;Excelent;20;10;1990;2021;31.06;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Flower of Evil;A;1;Movie;1;1-2 hour;4;M;Good;0;5;2003;2021;18.00;10000;Bad
1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Swindle;B;5;Movie;1;1-2 hour;4;NR;Good;5;1;1997;2021;23.33;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Madame Bovary;A;5;Movie;1;> 2 hrs;4;M;Bad;0;5;2015;2021;5.68;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LEnfer;B;1;Movie;1;1-2 hour;4;NR;Bad;0;10;2012;2021;8.99;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Betty;B;0;Movie;1;1-2 hour;4;GP;Bad;0;1;2020;2021;0.79;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;New Amsterdam;A;1;Series;35;< 30 minutes;4;GP;Bad;5;0;2018;2021;2.39;20000;Good
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Wheel of Fortune;D;1;Series;35;< 30 minutes;3;G;Bad;10;50;1983;2021;37.44;10000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Big Day;B;1;Series;36;< 30 minutes;4;NR;Bad;0;0;2005;2021;15.93;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Photograph;A;1;Movie;1;1-2 hour;4;GP;Good;0;5;2020;2021;1.00;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Three Nobunagas;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;1.41;100;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monsoon;A;3;Movie;5;1-2 hour;4;NR;Good;1;5;2020;2021;0.25;10000;Bad
1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;White House Farm;A;1;Series;1;< 30 minutes;4;M;Bad;1;1;2020;2021;0.39;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Follow Me;C;1;Movie;1;1-2 hour;0;NR;Bad;0;0;2018;2021;2.24;10000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mundina Nildana;B;1;Movie;35;1-2 hour;4;NR;Bad;0;0;2019;2021;1.23;10000;Bad
1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Capitani;A;1;Series;36;< 30 minutes;4;M;Bad;0;0;2021;2021;0.00;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Romang;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;1.86;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SUMMER 03;A;5;Movie;1;1-2 hour;4;M;Excelent;5;0;1986;2021;34.48;10000;Good
0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Weathering with You;D;1;Movie;1;1-2 hour;4;GP;Excelent;10;22;2020;2021;1.07;50000;Good
0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Night of the Undead;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2020;2021;0.37;100;Bad
0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monster Hunt 2;D;1;Movie;1;1-2 hour;4;NR;Good;1;10;2018;2021;2.99;10000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Homecoming;A;1;Movie;5;1-2 hour;4;M;Bad;5;50;2018;2021;2.28;50000;Good
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forgotten Rules;B;1;Movie;5;1-2 hour;4;NR;Bad;0;0;NaN;2021;NaN;100;Good
0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lassie Come Home;D;1;Movie;1;1-2 hour;4;G;Excelent;5;5;1943;2021;77.25;10000;Good
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The School Trip;B;1;Movie;1;1-2 hour;4;NR;Bad;0;1;2004;2021;16.30;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;News of the World;A;3;Movie;35;1-2 hour;4;GP;Excelent;5;50;2020;2021;0.13;50000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;O Filho Eterno;A;1;Movie;1;1-2 hour;4;NR;Bad;0;1;2016;2021;4.20;10000;Bad
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paradoks;A;1;Series;1;< 30 minutes;4;NR;Bad;0;0;2012;2021;8.44;100;Good
0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Oh Happy Day;B;3;Movie;15;1-2 hour;4;NR;Bad;0;10;2004;2021;16.28;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kenny Begins;D;1;Movie;15;1-2 hour;4;NR;Bad;0;0;2009;2021;11.89;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cold Lunch;A;1;Movie;35;1-2 hour;4;NR;Bad;5;5;2008;2021;13.04;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Spaceship Earth;C;1;Movie;5;1-2 hour;4;NR;Excelent;0;10;2020;2021;0.76;10000;Bad
1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mr. & Mrs. Incredible;C;3;Movie;5;1-2 hour;4;GP;Good;10;22;2005;2021;15.68;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Golden Chickensss;B;3;Movie;5;1-2 hour;4;NR;Bad;5;5;2014;2021;7.03;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Golden Chicken;B;1;Movie;5;1-2 hour;4;NR;Good;5;10;2002;2021;18.13;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;American Dreams in China;A;1;Movie;5;1-2 hour;4;NR;Excelent;50;50;2013;2021;7.74;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12 Golden Ducks;B;5;Movie;5;1-2 hour;4;NR;Bad;0;0;2015;2021;5.98;10000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dont be the First one;C;1;Series;1;< 30 minutes;4;NR;Excelent;1;22;2006;2021;14.31;50000;Good
0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Space Sweepers;D;3;Movie;36;> 2 hrs;4;M;Bad;0;0;2021;2021;0.00;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Strip Down, Rise Up;C;1;Movie;36;1-2 hour;4;M;Bad;0;0;2021;2021;0.00;10000;Bad
1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Malcolm & Marie;B;1;Movie;36;1-2 hour;4;GP;Excelent;10;0;1986;2021;34.28;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Little Big Women;A;3;Movie;36;> 2 hrs;4;NR;Bad;1;5;2020;2021;0.25;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Invisible City;C;1;Series;36;< 30 minutes;0;NR;Bad;0;0;2009;2021;11.78;100;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Yakuza Ladies: The Final Battle;;1;Movie;1;1-2 hour;4;NR;Bad;0;1;1990;2021;30.70;100;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Tim Maia;A;3;Movie;1;> 2 hrs;4;NR;Bad;10;22;2014;2021;6.27;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Doob: No Bed of Roses;A;1;Movie;35;1-2 hour;4;NR;Bad;5;5;2017;2021;3.25;10000;Bad
0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Yin-Yang Master: Dream Of Eternity;A;1;Movie;36;> 2 hrs;4;NR;Bad;0;0;2021;2021;0.00;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ghost Buddies;B;1;Movie;5;1-2 hour;4;NR;Bad;0;0;2012;2021;8.75;10;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A Febre;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2001;2021;20.09;100;Good
1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Money;C;3;Movie;15;1-2 hour;4;M;Bad;20;50;2017;2021;3.61;10000;Bad
0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Starring Maja;D;1;Movie;35;1-2 hour;4;NR;Good;0;5;2009;2021;11.41;10000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Strong As A Lion;D;1;Movie;35;1-2 hour;4;NR;Bad;0;1;2003;2021;17.99;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;The Assault;C;3;Movie;35;1-2 hour;4;M;Good;0;0;2011;2021;9.92;10000;Bad
0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Dream House;B;3;Movie;35;1-2 hour;4;NR;Bad;0;0;2016;2021;4.62;10;Good
0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Great Adventure;A;1;Movie;35;1-2 hour;4;G;Bad;10;1;1955;2021;65.75;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Pilgrimage to Kevlaar;A;1;Movie;35;30-60 mins;4;NR;Bad;0;0;2021;2021;0.26;100;Good
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Karl Fredrik Reigns;B;1;Movie;15;1-2 hour;4;NR;Bad;0;0;1938;2021;83.07;100;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Irl (In Real Life);A;1;Movie;15;1-2 hour;4;NR;Bad;0;0;2013;2021;7.28;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ingeborg Holm;A;1;Movie;15;1-2 hour;4;NR;Bad;0;0;2013;2021;7.28;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hanna in Society;B;1;Movie;35;1-2 hour;4;NR;Bad;0;0;1941;2021;79.28;100;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Erotikon;B;3;Movie;35;1-2 hour;4;NR;Good;0;0;2020;2021;0.24;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Career;A;1;Movie;35;1-2 hour;4;NR;Good;1;5;1960;2021;60.39;10000;Bad
1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Blackjack;A;1;Movie;35;1-2 hour;4;M;Bad;0;0;1998;2021;22.75;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bit By Bit;B;3;Movie;35;1-2 hour;4;NR;Bad;0;0;2002;2021;18.37;10000;Bad
0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;As Seen On Tv;B;1;Movie;35;1-2 hour;4;NR;Bad;5;0;2005;2021;15.44;100;Good
0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Angel;A;1;Movie;35;1-2 hour;4;GP;Bad;20;50;1999;2021;21.35;50000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A Man There Was;A;1;Movie;15;30-60 mins;4;NR;Excelent;0;0;1920;2021;100.85;10000;Good
0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Black Beach;D;3;Movie;35;1-2 hour;4;M;Bad;0;10;2021;2021;0.00;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;Skandal. Ewenement Molesty;C;1;Movie;1;1-2 hour;1;NR;Bad;0;0;2020;2021;0.34;10000;Bad
0;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kid Cosmic;D;0;Series;36;< 30 minutes;4;G;Bad;0;0;2021;2021;0.00;10000;Good
1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Unsettling;C;1;Series;1;< 30 minutes;4;GP;Bad;0;0;2021;2021;0.00;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zac and Mia;A;1;Series;1;< 30 minutes;4;GP;Bad;5;5;NaN;2021;NaN;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;My Dead Ex;B;1;Series;1;< 30 minutes;4;NR;Bad;0;1;2018;2021;2.88;10000;Good
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Love Daily;B;1;Series;1;< 30 minutes;4;NR;Bad;0;1;2018;2021;2.99;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stolen face;A;1;Series;1;< 30 minutes;4;G;Bad;0;0;1952;2021;68.68;10000;Bad
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Woman Who Keeps a Murderer;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;1.81;10000;Bad
0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dragon Quest: The Adventure of Dai;D;1;Movie;1;30-60 mins;4;NR;Bad;0;1;NaN;2021;NaN;10000;Good
0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Aircraft Carrier Ibuki;A;1;Movie;1;> 2 hrs;4;NR;Bad;0;0;2019;2021;1.70;100;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;According to Our Butler;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;1.72;100;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Step;C;1;Movie;1;1-2 hour;4;GP;Excelent;10;22;2017;2021;3.50;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Magician;B;3;Movie;1;> 2 hrs;4;NR;Excelent;5;5;2006;2021;14.30;50000;Good
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tek Tek Boom;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2011;2021;9.44;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I Love Cinema;B;1;Movie;1;> 2 hrs;4;M;Bad;5;1;2004;2021;16.66;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Breaking News;A;3;Movie;1;> 2 hrs;4;GP;Excelent;5;22;2004;2021;16.66;10000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Miszmasz, czyli Kogel mogel 3;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;2.02;10000;Bad
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Blippi;D;3;Series;1;< 30 minutes;1;G;Bad;0;1;2014;2021;7.02;10000;Good
0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;The Great Race;D;1;Movie;1;> 2 hrs;4;G;Excelent;5;22;1965;2021;55.16;20000;Good
0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Superman: Red Son;D;1;Movie;1;1-2 hour;4;GP;Bad;0;1;2020;2021;0.94;20000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paper Champions;B;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2019;2021;2.00;10;Good
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;My Blind Date with Life;B;1;Movie;5;1-2 hour;4;NR;Good;0;5;2017;2021;4.02;10000;Good
0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ill Always Know What You Did Last Summer;D;3;Movie;5;1-2 hour;4;GP;Good;50;50;1999;2021;21.72;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Fatima;A;1;Movie;5;1-2 hour;4;GP;Good;0;0;2020;2021;0.43;10000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The House Arrest of Us;B;1;Series;35;< 30 minutes;4;GP;Bad;0;0;2020;2021;0.27;10;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Critical Thinking;A;3;Movie;1;1-2 hour;4;NR;Good;0;0;2020;2021;0.41;10000;Bad
1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The House That Jack Built;A;3;Movie;1;> 2 hrs;4;M;Good;20;22;2018;2021;2.29;50000;Bad
0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Trolls World Tour;D;1;Movie;1;1-2 hour;4;GP;Good;1;10;2020;2021;0.81;20000;Bad
1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ace Attorney;A;1;Series;1;< 30 minutes;4;NR;Good;1;5;2012;2021;8.97;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;We Are: The Brooklyn Saints;C;1;Series;36;< 30 minutes;0;GP;Bad;0;0;2021;2021;0.00;100;Good
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Dig;C;1;Movie;36;1-2 hour;4;NR;Excelent;5;10;2019;2021;1.76;10000;Bad
0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Below Zero;B;1;Movie;36;1-2 hour;2;G;Bad;0;0;1930;2021;90.82;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alone;A;1;Movie;1;1-2 hour;4;NR;Good;10;10;2008;2021;12.24;20000;Bad
